City_ID,City,Country,Date,Lat,Long,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
460,Lorengau,PG,2020-04-05 19:33:47,-2.02,147.27,81.75,79,68,9.37,moderate rain,3.75,0.0
461,Los Andes,CL,2020-04-05 19:32:57,-32.83,-70.6,78.8,27,0,9.17,clear sky,0.0,0.0
462,Quatre Cocos,MU,2020-04-05 19:33:47,-20.21,57.76,78.8,78,75,10.29,broken clouds,0.0,0.0
463,Bambanglipuro,ID,2020-04-05 19:33:47,-7.95,110.28,78.73,84,74,3.91,light rain,1.02,0.0
464,Srandakan,ID,2020-04-05 19:33:47,-7.94,110.25,78.96,84,75,3.94,light rain,1.1,0.0
465,San Isidro,PE,2020-04-05 19:33:47,-12.12,-77.05,78.8,61,0,12.75,clear sky,0.0,0.0
466,Polson,US,2020-04-05 19:33:47,47.69,-114.16,39.0,74,90,3.36,overcast clouds,0.0,0.0
467,Anage,BR,2020-04-05 19:33:48,-14.61,-41.14,78.4,70,68,8.77,moderate rain,3.12,0.0
468,Ruteng,ID,2020-04-05 19:33:48,-8.61,120.47,64.56,75,75,2.21,broken clouds,0.0,0.0
469,Brewster,US,2020-04-05 19:33:48,41.4,-73.62,66.0,55,20,5.82,few clouds,0.0,0.0
470,Asau,RO,2020-04-05 19:32:12,46.43,26.4,43.0,38,0,6.93,clear sky,0.0,0.0
471,Bonga,ET,2020-04-05 19:32:17,7.28,36.23,62.26,55,83,1.41,light rain,0.24,0.0
472,Meadow Lake,US,2020-04-05 19:33:48,34.8,-106.54,72.0,14,1,16.46,clear sky,0.0,0.0
473,Biskamzha,RU,2020-04-05 19:33:48,53.45,89.53,27.0,85,0,3.11,clear sky,0.0,0.0
474,Hobbs,US,2020-04-05 19:30:00,32.7,-103.14,68.0,55,5,4.7,clear sky,0.0,0.0
475,Praia Da Vitoria,PT,2020-04-05 19:32:43,38.73,-27.07,55.4,87,75,16.2,light rain,0.0,0.0
476,Namibe,AO,2020-04-05 19:33:48,-15.2,12.15,72.34,76,6,5.01,clear sky,0.0,0.0
477,Mao,ES,2020-04-05 19:33:49,39.89,4.27,57.2,62,89,4.7,overcast clouds,0.0,0.0
478,Farsund,NO,2020-04-05 19:33:49,58.09,6.8,48.0,72,78,15.55,broken clouds,0.0,0.0
479,Susanville,US,2020-04-05 19:32:50,40.42,-120.65,42.8,87,90,11.41,overcast clouds,0.0,0.0
480,Porto Novo,BJ,2020-04-05 19:33:49,6.5,2.6,83.48,76,86,9.4,overcast clouds,0.0,0.0
481,Marakkanam,IN,2020-04-05 19:33:49,12.2,79.95,81.14,85,35,7.05,scattered clouds,0.0,0.0
482,Chapais,CA,2020-04-05 19:33:49,49.78,-74.85,33.8,69,90,14.99,overcast clouds,0.0,0.0
483,Alihe,CN,2020-04-05 19:33:49,50.57,123.72,26.04,82,23,8.37,few clouds,0.0,0.0
484,Ninohe,JP,2020-04-05 19:33:49,40.27,141.31,35.6,80,75,10.29,broken clouds,0.0,0.0
485,Road Town,VG,2020-04-05 19:30:20,18.42,-64.62,86.0,58,20,5.82,few clouds,0.0,0.0
486,Churapcha,RU,2020-04-05 19:33:49,62.0,132.43,8.06,94,100,5.86,light snow,0.0,0.12
487,Srednekolymsk,RU,2020-04-05 19:33:50,67.45,153.68,6.57,90,100,5.59,overcast clouds,0.0,0.0
488,Edd,ER,2020-04-05 19:33:50,13.93,41.69,88.54,37,0,16.84,clear sky,0.0,0.0
489,Ziway,ET,2020-04-05 19:33:50,7.93,38.72,67.23,29,1,2.8,clear sky,0.0,0.0
490,Pampa,US,2020-04-05 19:33:50,35.54,-100.96,72.0,63,1,20.8,clear sky,0.0,0.0
491,Dickinson,US,2020-04-05 19:32:02,29.46,-95.05,75.2,73,75,11.41,broken clouds,0.0,0.0
492,Oistins,BB,2020-04-05 19:33:50,13.07,-59.53,84.2,66,75,14.99,broken clouds,0.0,0.0
493,Kiama,AU,2020-04-05 19:33:50,-34.68,150.87,60.8,63,0,11.41,clear sky,0.0,0.0
494,Thaba Nchu,ZA,2020-04-05 19:33:50,-29.21,26.84,60.8,77,69,3.36,broken clouds,0.0,0.0
495,Sarkand,KZ,2020-04-05 19:33:50,45.41,79.92,52.14,32,46,6.8,scattered clouds,0.0,0.0
496,Ippy,CF,2020-04-05 19:33:51,6.27,21.22,72.46,70,100,3.6,moderate rain,3.21,0.0
497,Port Hedland,AU,2020-04-05 19:33:51,-20.32,118.57,77.0,88,71,6.93,broken clouds,0.0,0.0
498,Buala,SB,2020-04-05 19:33:51,-8.14,159.59,81.68,80,89,12.48,overcast clouds,0.0,0.0
499,Tilichiki,RU,2020-04-05 19:33:51,60.47,166.1,9.66,94,35,3.53,scattered clouds,0.0,0.0
500,Lakes Entrance,AU,2020-04-05 19:33:51,-37.88,147.98,51.01,89,23,1.01,few clouds,0.0,0.0
501,Saryagash,KZ,2020-04-05 19:33:52,41.45,69.17,53.6,100,26,2.24,fog,0.0,0.0
502,Naryan-Mar,RU,2020-04-05 19:33:52,67.67,53.09,18.03,96,89,4.34,overcast clouds,0.0,0.0
503,Kasongo-Lunda,CD,2020-04-05 19:33:52,-6.47,16.82,72.95,78,99,1.52,light rain,0.53,0.0
504,Kahului,US,2020-04-05 19:32:06,20.89,-156.47,80.6,65,40,6.93,scattered clouds,0.0,0.0
505,Sola,VU,2020-04-05 19:33:52,-13.88,167.55,83.37,79,100,32.01,light rain,1.57,0.0
506,Vinukonda,IN,2020-04-05 19:33:52,16.05,79.75,76.66,93,31,5.73,scattered clouds,0.0,0.0
507,Talcahuano,CL,2020-04-05 19:33:52,-36.72,-73.12,66.2,55,0,17.22,clear sky,0.0,0.0
508,Kulykivka,UA,2020-04-05 19:33:52,51.37,31.65,37.49,72,0,7.11,clear sky,0.0,0.0
509,Gazojak,TM,2020-04-05 19:33:52,41.19,61.4,57.49,33,56,13.13,broken clouds,0.0,0.0
510,Trebisacce,IT,2020-04-05 19:33:52,39.87,16.53,60.8,59,90,10.29,overcast clouds,0.0,0.0
511,Belyy Yar,RU,2020-04-05 19:33:52,53.6,91.39,28.4,63,0,4.47,clear sky,0.0,0.0
512,Saint Anthony,US,2020-04-05 19:33:53,45.02,-93.22,55.99,30,1,11.41,clear sky,0.0,0.0
513,Erenhot,CN,2020-04-05 19:33:53,43.65,111.98,45.46,30,34,3.87,scattered clouds,0.0,0.0
514,Yokadouma,CM,2020-04-05 19:33:53,3.52,15.05,72.28,82,96,3.96,light rain,2.13,0.0
515,Puerto Colombia,CO,2020-04-05 19:33:53,10.99,-74.95,91.4,63,55,10.29,broken clouds,0.0,0.0
516,Remontnoye,RU,2020-04-05 19:33:53,46.56,43.65,37.4,51,0,8.95,clear sky,0.0,0.0
517,Galle,LK,2020-04-05 19:33:53,6.04,80.22,79.65,77,34,2.95,scattered clouds,0.0,0.0
518,Panzhihua,CN,2020-04-05 19:33:53,26.59,101.71,54.14,43,1,1.63,clear sky,0.0,0.0
519,Rio Branco,BR,2020-04-05 19:33:53,-9.97,-67.81,84.2,79,75,4.7,thunderstorm with heavy rain,0.0,0.0
520,Tevriz,RU,2020-04-05 19:33:54,57.51,72.4,35.22,96,100,5.59,light rain,0.57,0.0
521,Nanzhou,CN,2020-04-05 19:33:54,29.36,112.4,53.47,82,71,3.78,broken clouds,0.0,0.0
522,Roebourne,AU,2020-04-05 19:30:39,-20.78,117.13,79.84,57,93,9.22,overcast clouds,0.0,0.0
523,Ziro,IN,2020-04-05 19:33:54,27.63,93.83,45.14,45,18,4.92,few clouds,0.0,0.0
524,Nola,IT,2020-04-05 19:33:54,40.92,14.53,62.01,48,40,10.29,scattered clouds,0.0,0.0
525,Durham,US,2020-04-05 19:29:49,36.03,-78.87,73.99,49,20,9.17,few clouds,0.0,0.0
526,Dali,CN,2020-04-05 19:33:54,25.7,100.18,45.37,31,0,3.27,clear sky,0.0,0.0
527,Pitkyaranta,RU,2020-04-05 19:33:54,61.57,31.48,28.22,86,52,10.47,broken clouds,0.0,0.0
528,Luba,GQ,2020-04-05 19:33:54,3.46,8.55,82.4,94,20,8.21,few clouds,0.0,0.0
529,Seddon,AU,2020-04-05 19:29:00,-37.81,144.89,55.0,87,90,9.17,overcast clouds,0.0,0.0
530,Cockburn Town,TC,2020-04-05 19:33:55,21.46,-71.14,80.6,51,20,6.93,few clouds,0.0,0.0
531,Patrocinio,BR,2020-04-05 19:33:55,-18.94,-46.99,86.0,48,20,4.7,few clouds,0.0,0.0
532,Yemelyanovo,RU,2020-04-05 19:33:55,56.17,92.68,24.8,68,0,2.24,clear sky,0.0,0.0
533,Flinders,AU,2020-04-05 19:33:55,-34.58,150.86,60.8,63,0,11.41,clear sky,0.0,0.0
534,Samalkot,IN,2020-04-05 19:33:55,17.05,82.18,77.77,85,0,5.01,clear sky,0.0,0.0
535,Vidin,BG,2020-04-05 19:33:55,43.99,22.87,49.15,48,0,14.32,clear sky,0.0,0.0
536,Nanzhang,CN,2020-04-05 19:33:55,31.78,111.84,56.88,64,75,1.25,broken clouds,0.0,0.0
537,Archidona,ES,2020-04-05 19:33:55,37.1,-4.39,62.6,87,20,5.82,few clouds,0.0,0.0
538,Baruun-Urt,MN,2020-04-05 19:33:55,46.68,113.28,33.31,48,23,20.36,few clouds,0.0,0.0
539,Huarmey,PE,2020-04-05 19:33:56,-10.07,-78.15,79.9,61,5,8.61,clear sky,0.0,0.0
540,Nuuk,GL,2020-04-05 19:33:47,64.18,-51.72,32.0,85,2,8.05,clear sky,0.0,0.0
541,Dorado,PR,2020-04-05 19:33:56,18.46,-66.27,84.2,74,75,11.41,broken clouds,0.0,0.0
542,Price,US,2020-04-05 19:33:56,39.6,-110.81,59.0,28,75,10.29,broken clouds,0.0,0.0
543,Horizontina,BR,2020-04-05 19:33:56,-27.63,-54.31,86.0,44,75,4.88,broken clouds,0.0,0.0
544,Vilyuysk,RU,2020-04-05 19:33:56,63.76,121.62,30.81,97,96,10.56,overcast clouds,0.0,0.0
